goal_id;world_cup_year;match_id;team_id;team_name;team_code;scored_by_player;shirt_number;minute;additional_minute;match_period;own_goal;penalty
G-1210;1986;M-1986-05;T-69;Soviet Union;SUN;P-02708;9;73;0;2H;1;0
G-1211;1986;M-1986-07;T-06;Belgium;BEL;P-03124;9;45;0;1H;0;0
G-1212;1986;M-1986-07;T-44;Mexico;MEX;P-07688;3;23;0;1H;0;0
G-1213;1986;M-1986-07;T-44;Mexico;MEX;P-07659;9;39;0;1H;0;0
G-1214;1986;M-1986-08;T-01;Algeria;DZA;P-03734;14;59;0;2H;0;0
G-1215;1986;M-1986-08;T-50;Northern Ireland;NIR;P-08413;10;6;0;1H;0;0
G-1216;1986;M-1986-09;T-56;Portugal;PRT;P-05077;6;75;0;2H;0;0
G-1217;1986;M-1986-10;T-53;Paraguay;PRY;P-00797;8;35;0;1H;0;0
G-1218;1986;M-1986-11;T-80;Uruguay;URY;P-08656;7;4;0;1H;0;0
G-1219;1986;M-1986-11;T-82;West Germany;DEU;P-03310;19;84;0;2H;0;0
G-1220;1986;M-1986-12;T-21;Denmark;DNK;P-06503;10;57;0;2H;0;0
G-1221;1986;M-1986-13;T-39;Italy;ITA;P-09627;18;6;0;1H;0;1
G-1222;1986;M-1986-13;T-03;Argentina;ARG;P-06516;10;34;0;1H;0;0
G-1223;1986;M-1986-14;T-28;France;FRA;P-07435;9;62;0;2H;0;0
G-1224;1986;M-1986-14;T-69;Soviet Union;SUN;P-05307;21;53;0;2H;0;0
G-1225;1986;M-1986-15;T-68;South Korea;KOR;P-01734;7;70;0;2H;0;0
G-1226;1986;M-1986-15;T-10;Bulgaria;BGR;P-06964;11;11;0;1H;0;0
G-1227;1986;M-1986-16;T-34;Hungary;HUN;P-09617;11;2;0;1H;0;0
G-1228;1986;M-1986-16;T-34;Hungary;HUN;P-08277;10;75;0;2H;0;0
G-1229;1986;M-1986-17;T-09;Brazil;BRA;P-08699;9;66;0;2H;0;0
G-1230;1986;M-1986-19;T-44;Mexico;MEX;P-09790;15;3;0;1H;0;0
G-1231;1986;M-1986-19;T-53;Paraguay;PRY;P-00797;8;85;0;2H;0;0
G-1232;1986;M-1986-20;T-50;Northern Ireland;NIR;P-04501;17;46;0;2H;0;0
G-1233;1986;M-1986-20;T-70;Spain;ESP;P-07608;9;1;0;1H;0;0
G-1234;1986;M-1986-20;T-70;Spain;ESP;P-08552;19;18;0;1H;0;0
G-1235;1986;M-1986-21;T-55;Poland;POL;P-02033;11;68;0;2H;0;0
G-1236;1986;M-1986-22;T-37;Iraq;IRQ;P-04447;8;59;0;2H;0;0
G-1237;1986;M-1986-22;T-06;Belgium;BEL;P-00872;8;16;0;1H;0;0
G-1238;1986;M-1986-22;T-06;Belgium;BEL;P-03746;16;21;0;1H;0;1
G-1239;1986;M-1986-23;T-82;West Germany;DEU;P-07240;9;23;0;1H;0;0
G-1240;1986;M-1986-23;T-82;West Germany;DEU;P-03310;19;49;0;2H;0;0
G-1241;1986;M-1986-23;T-61;Scotland;SCO;P-02376;7;18;0;1H;0;0
G-1242;1986;M-1986-24;T-21;Denmark;DNK;P-06503;10;11;0;1H;0;0
G-1243;1986;M-1986-24;T-21;Denmark;DNK;P-06503;10;67;0;2H;0;0
G-1244;1986;M-1986-24;T-21;Denmark;DNK;P-06503;10;80;0;2H;0;0
G-1245;1986;M-1986-24;T-21;Denmark;DNK;P-01480;6;41;0;1H;0;0
G-1246;1986;M-1986-24;T-21;Denmark;DNK;P-00374;11;52;0;2H;0;0
G-1247;1986;M-1986-24;T-21;Denmark;DNK;P-06084;8;88;0;2H;0;0
G-1248;1986;M-1986-24;T-80;Uruguay;URY;P-05131;10;45;0;1H;0;1
G-1249;1986;M-1986-25;T-28;France;FRA;P-09124;19;29;0;1H;0;0
G-1250;1986;M-1986-25;T-28;France;FRA;P-06060;14;62;0;2H;0;0
G-1251;1986;M-1986-25;T-28;France;FRA;P-00360;18;84;0;2H;0;0
G-1252;1986;M-1986-26;T-69;Soviet Union;SUN;P-01271;11;58;0;2H;0;0
G-1253;1986;M-1986-26;T-69;Soviet Union;SUN;P-00690;9;74;0;2H;0;0
G-1254;1986;M-1986-27;T-03;Argentina;ARG;P-04626;11;4;0;1H;0;0
G-1255;1986;M-1986-27;T-03;Argentina;ARG;P-02255;7;77;0;2H;0;0
G-1256;1986;M-1986-28;T-68;South Korea;KOR;P-09860;9;62;0;2H;0;0
G-1257;1986;M-1986-28;T-68;South Korea;KOR;P-04395;17;83;0;2H;0;0
G-1258;1986;M-1986-28;T-39;Italy;ITA;P-09627;18;17;0;1H;0;0
G-1259;1986;M-1986-28;T-39;Italy;ITA;P-09627;18;73;0;2H;0;0
G-1260;1986;M-1986-28;T-39;Italy;ITA;P-05109;4;82;0;2H;1;0
G-1261;1986;M-1986-29;T-44;Mexico;MEX;P-07688;3;54;0;2H;0;0
G-1262;1986;M-1986-30;T-53;Paraguay;PRY;P-05454;9;50;0;2H;0;0
G-1263;1986;M-1986-30;T-53;Paraguay;PRY;P-05454;9;76;0;2H;0;0
G-1264;1986;M-1986-30;T-06;Belgium;BEL;P-04825;6;30;0;1H;0;0
G-1265;1986;M-1986-30;T-06;Belgium;BEL;P-04306;18;59;0;2H;0;0
G-1266;1986;M-1986-31;T-27;England;ENG;P-02777;10;9;0;1H;0;0
G-1267;1986;M-1986-31;T-27;England;ENG;P-02777;10;14;0;1H;0;0
G-1268;1986;M-1986-31;T-27;England;ENG;P-02777;10;34;0;1H;0;0
G-1269;1986;M-1986-32;T-56;Portugal;PRT;P-00542;17;80;0;2H;0;0
G-1270;1986;M-1986-32;T-45;Morocco;MAR;P-00451;17;19;0;1H;0;0
G-1271;1986;M-1986-32;T-45;Morocco;MAR;P-00451;17;26;0;1H;0;0
G-1272;1986;M-1986-32;T-45;Morocco;MAR;P-00635;9;62;0;2H;0;0
G-1273;1986;M-1986-33;T-70;Spain;ESP;P-00147;18;15;0;1H;0;0
G-1274;1986;M-1986-33;T-70;Spain;ESP;P-00147;18;68;0;2H;0;0
G-1275;1986;M-1986-33;T-70;Spain;ESP;P-06389;20;70;0;2H;0;0
G-1276;1986;M-1986-34;T-09;Brazil;BRA;P-08699;9;15;0;1H;0;0
G-1277;1986;M-1986-34;T-09;Brazil;BRA;P-08699;9;87;0;2H;0;0
G-1278;1986;M-1986-34;T-09;Brazil;BRA;P-03280;13;42;0;1H;0;0
G-1279;1986;M-1986-35;T-21;Denmark;DNK;P-06084;8;43;0;1H;0;1
G-1280;1986;M-1986-35;T-21;Denmark;DNK;P-08203;19;62;0;2H;0;0
G-1281;1986;M-1986-37;T-44;Mexico;MEX;P-08533;22;34;0;1H;0;0
G-1282;1986;M-1986-37;T-44;Mexico;MEX;P-05997;17;61;0;2H;0;0
G-1283;1986;M-1986-38;T-69;Soviet Union;SUN;P-09401;19;27;0;1H;0;0
G-1284;1986;M-1986-38;T-69;Soviet Union;SUN;P-09401;19;70;0;2H;0;0
G-1285;1986;M-1986-38;T-69;Soviet Union;SUN;P-09401;19;111;0;ET, 2H;0;1
G-1286;1986;M-1986-38;T-06;Belgium;BEL;P-00872;8;56;0;2H;0;0
G-1287;1986;M-1986-38;T-06;Belgium;BEL;P-06479;11;77;0;2H;0;0
G-1288;1986;M-1986-38;T-06;Belgium;BEL;P-04095;21;102;0;ET, 1H;0;0
G-1289;1986;M-1986-38;T-06;Belgium;BEL;P-03746;16;110;0;ET, 2H;0;0
G-1290;1986;M-1986-39;T-09;Brazil;BRA;P-03716;18;30;0;1H;0;1
G-1291;1986;M-1986-39;T-09;Brazil;BRA;P-03280;13;55;0;2H;0;0
G-1292;1986;M-1986-39;T-09;Brazil;BRA;P-06803;4;79;0;2H;0;0
G-1293;1986;M-1986-39;T-09;Brazil;BRA;P-08699;9;83;0;2H;0;1
G-1294;1986;M-1986-40;T-03;Argentina;ARG;P-02566;17;42;0;1H;0;0
G-1295;1986;M-1986-41;T-28;France;FRA;P-07530;10;15;0;1H;0;0
G-1296;1986;M-1986-41;T-28;France;FRA;P-09124;19;57;0;2H;0;0
G-1297;1986;M-1986-42;T-82;West Germany;DEU;P-01993;8;87;0;2H;0;0
G-1298;1986;M-1986-43;T-27;England;ENG;P-02777;10;31;0;1H;0;0
G-1299;1986;M-1986-43;T-27;England;ENG;P-02777;10;73;0;2H;0;0
G-1300;1986;M-1986-43;T-27;England;ENG;P-09395;20;56;0;2H;0;0
G-1301;1986;M-1986-44;T-21;Denmark;DNK;P-06084;8;33;0;1H;0;1
G-1302;1986;M-1986-44;T-70;Spain;ESP;P-07608;9;43;0;1H;0;0
G-1303;1986;M-1986-44;T-70;Spain;ESP;P-07608;9;56;0;2H;0;0
G-1304;1986;M-1986-44;T-70;Spain;ESP;P-07608;9;80;0;2H;0;0
G-1305;1986;M-1986-44;T-70;Spain;ESP;P-07608;9;88;0;2H;0;1
G-1306;1986;M-1986-44;T-70;Spain;ESP;P-00057;8;68;0;2H;0;1
G-1307;1986;M-1986-45;T-09;Brazil;BRA;P-08699;9;17;0;1H;0;0
G-1308;1986;M-1986-45;T-28;France;FRA;P-07530;10;40;0;1H;0;0
G-1309;1986;M-1986-47;T-03;Argentina;ARG;P-06516;10;51;0;2H;0;0
G-1310;1986;M-1986-47;T-03;Argentina;ARG;P-06516;10;55;0;2H;0;0
G-1311;1986;M-1986-47;T-27;England;ENG;P-02777;10;81;0;2H;0;0
G-1312;1986;M-1986-48;T-70;Spain;ESP;P-07721;7;85;0;2H;0;0
G-1313;1986;M-1986-48;T-06;Belgium;BEL;P-06479;11;35;0;1H;0;0
G-1314;1986;M-1986-49;T-82;West Germany;DEU;P-07217;3;9;0;1H;0;0
G-1315;1986;M-1986-49;T-82;West Germany;DEU;P-07240;9;90;0;2H;0;0
G-1316;1986;M-1986-50;T-03;Argentina;ARG;P-06516;10;51;0;2H;0;0
G-1317;1986;M-1986-50;T-03;Argentina;ARG;P-06516;10;63;0;2H;0;0
G-1318;1986;M-1986-51;T-06;Belgium;BEL;P-06479;11;11;0;1H;0;0
G-1319;1986;M-1986-51;T-06;Belgium;BEL;P-03746;16;73;0;2H;0;0
G-1320;1986;M-1986-51;T-28;France;FRA;P-00076;11;27;0;1H;0;0
G-1321;1986;M-1986-51;T-28;France;FRA;P-03112;17;43;0;1H;0;0
G-1322;1986;M-1986-51;T-28;France;FRA;P-08166;13;104;0;ET, 1H;0;0
G-1323;1986;M-1986-51;T-28;France;FRA;P-09137;2;111;0;ET, 2H;0;1
G-1324;1986;M-1986-52;T-03;Argentina;ARG;P-07908;5;23;0;1H;0;0
G-1325;1986;M-1986-52;T-03;Argentina;ARG;P-04626;11;56;0;2H;0;0
G-1326;1986;M-1986-52;T-03;Argentina;ARG;P-02255;7;84;0;2H;0;0
G-1327;1986;M-1986-52;T-82;West Germany;DEU;P-08975;11;74;0;2H;0;0
G-1328;1986;M-1986-52;T-82;West Germany;DEU;P-07240;9;81;0;2H;0;0
G-1329;1990;M-1990-01;T-11;Cameroon;CMR;P-06096;7;67;0;2H;0;0
G-1330;1990;M-1990-02;T-58;Romania;ROU;P-06156;7;41;0;1H;0;0
G-1331;1990;M-1990-02;T-58;Romania;ROU;P-06156;7;55;0;2H;0;1
G-1332;1990;M-1990-03;T-15;Colombia;COL;P-09990;11;50;0;2H;0;0
G-1333;1990;M-1990-03;T-15;Colombia;COL;P-09690;10;85;0;2H;0;0
G-1334;1990;M-1990-04;T-39;Italy;ITA;P-04373;19;78;0;2H;0;0
G-1335;1990;M-1990-05;T-79;United States;USA;P-09775;20;60;0;2H;0;0
G-1336;1990;M-1990-05;T-20;Czechoslovakia;CSK;P-03413;10;26;0;1H;0;0
G-1337;1990;M-1990-05;T-20;Czechoslovakia;CSK;P-03413;10;78;0;2H;0;0
G-1338;1990;M-1990-05;T-20;Czechoslovakia;CSK;P-01478;7;40;0;1H;0;1
G-1339;1990;M-1990-05;T-20;Czechoslovakia;CSK;P-00477;4;50;0;2H;0;0
G-1340;1990;M-1990-05;T-20;Czechoslovakia;CSK;P-04944;18;90;3;2H, AM;0;0
G-1341;1990;M-1990-06;T-09;Brazil;BRA;P-08699;9;40;0;1H;0;0
G-1342;1990;M-1990-06;T-09;Brazil;BRA;P-08699;9;63;0;2H;0;0
G-1343;1990;M-1990-06;T-71;Sweden;SWE;P-08571;17;79;0;2H;0;0
G-1344;1990;M-1990-07;T-82;West Germany;DEU;P-01993;10;28;0;1H;0;0
G-1345;1990;M-1990-07;T-82;West Germany;DEU;P-01993;10;64;0;2H;0;0
G-1346;1990;M-1990-07;T-82;West Germany;DEU;P-00876;18;39;0;1H;0;0
G-1347;1990;M-1990-07;T-82;West Germany;DEU;P-07240;9;70;0;2H;0;0
G-1348;1990;M-1990-07;T-83;Yugoslavia;YUG;P-00028;6;55;0;2H;0;0
G-1349;1990;M-1990-08;T-16;Costa Rica;CRI;P-02592;14;49;0;2H;0;0
G-1350;1990;M-1990-09;T-27;England;ENG;P-02777;10;9;0;1H;0;0
G-1351;1990;M-1990-09;T-57;Republic of Ireland;IRL;P-02909;11;73;0;2H;0;0
G-1352;1990;M-1990-10;T-06;Belgium;BEL;P-08937;9;53;0;2H;0;0
G-1353;1990;M-1990-10;T-06;Belgium;BEL;P-06910;16;64;0;2H;0;0
G-1354;1990;M-1990-11;T-46;Netherlands;NLD;P-07027;12;58;0;2H;0;0
G-1355;1990;M-1990-11;T-25;Egypt;EGY;P-02311;8;83;0;2H;0;1
G-1356;1990;M-1990-13;T-03;Argentina;ARG;P-04319;21;27;0;1H;0;0
G-1357;1990;M-1990-13;T-03;Argentina;ARG;P-02255;7;79;0;2H;0;0
G-1358;1990;M-1990-14;T-11;Cameroon;CMR;P-00994;9;76;0;2H;0;0
G-1359;1990;M-1990-14;T-11;Cameroon;CMR;P-00994;9;86;0;2H;0;0
G-1360;1990;M-1990-14;T-58;Romania;ROU;P-06996;18;88;0;2H;0;0
G-1361;1990;M-1990-15;T-83;Yugoslavia;YUG;P-00028;6;75;0;2H;0;0
G-1362;1990;M-1990-16;T-39;Italy;ITA;P-00342;13;11;0;1H;0;0
G-1363;1990;M-1990-17;T-20;Czechoslovakia;CSK;P-01478;7;31;0;1H;0;1
G-1364;1990;M-1990-18;T-82;West Germany;DEU;P-07240;9;35;0;1H;0;0
G-1365;1990;M-1990-18;T-82;West Germany;DEU;P-07240;9;75;0;2H;0;0
G-1366;1990;M-1990-18;T-82;West Germany;DEU;P-00876;18;37;0;1H;0;0
G-1367;1990;M-1990-18;T-82;West Germany;DEU;P-01993;10;47;0;2H;0;0
G-1368;1990;M-1990-18;T-82;West Germany;DEU;P-04182;15;58;0;2H;0;0
G-1369;1990;M-1990-18;T-78;United Arab Emirates;ARE;P-00430;8;46;0;2H;0;0
G-1370;1990;M-1990-19;T-09;Brazil;BRA;P-06344;15;33;0;1H;0;0
G-1371;1990;M-1990-20;T-71;Sweden;SWE;P-04680;15;86;0;2H;0;0
G-1372;1990;M-1990-20;T-61;Scotland;SCO;P-09470;16;11;0;1H;0;0
G-1373;1990;M-1990-20;T-61;Scotland;SCO;P-06229;7;81;0;2H;0;1
G-1374;1990;M-1990-23;T-06;Belgium;BEL;P-04743;4;15;0;1H;0;0
G-1375;1990;M-1990-23;T-06;Belgium;BEL;P-00872;10;24;0;1H;0;0
G-1376;1990;M-1990-23;T-06;Belgium;BEL;P-06479;11;47;0;2H;0;0
G-1377;1990;M-1990-23;T-80;Uruguay;URY;P-03953;16;73;0;2H;0;0
G-1378;1990;M-1990-24;T-68;South Korea;KOR;P-01217;9;43;0;1H;0;0
G-1379;1990;M-1990-24;T-70;Spain;ESP;P-09467;21;23;0;1H;0;0
G-1380;1990;M-1990-24;T-70;Spain;ESP;P-09467;21;61;0;2H;0;0
G-1381;1990;M-1990-24;T-70;Spain;ESP;P-09467;21;81;0;2H;0;0
G-1382;1990;M-1990-25;T-03;Argentina;ARG;P-03820;15;62;0;2H;0;0
G-1383;1990;M-1990-25;T-58;Romania;ROU;P-06996;18;68;0;2H;0;0
G-1384;1990;M-1990-26;T-69;Soviet Union;SUN;P-00672;10;20;0;1H;0;0
G-1385;1990;M-1990-26;T-69;Soviet Union;SUN;P-06356;17;29;0;1H;0;0
G-1386;1990;M-1990-26;T-69;Soviet Union;SUN;P-05899;9;52;0;2H;0;0
G-1387;1990;M-1990-26;T-69;Soviet Union;SUN;P-02461;11;63;0;2H;0;0
G-1388;1990;M-1990-27;T-82;West Germany;DEU;P-05795;7;88;0;2H;0;0
G-1389;1990;M-1990-27;T-15;Colombia;COL;P-01259;19;90;3;2H, AM;0;0
G-1390;1990;M-1990-28;T-83;Yugoslavia;YUG;P-00515;8;5;0;1H;0;0
G-1391;1990;M-1990-28;T-83;Yugoslavia;YUG;P-00173;9;9;0;1H;0;0
G-1392;1990;M-1990-28;T-83;Yugoslavia;YUG;P-00173;9;46;0;2H;0;0
G-1393;1990;M-1990-28;T-83;Yugoslavia;YUG;P-07639;15;90;3;2H, AM;0;0
G-1394;1990;M-1990-28;T-78;United Arab Emirates;ARE;P-00681;3;22;0;1H;0;0
G-1395;1990;M-1990-29;T-05;Austria;AUT;P-06394;13;49;0;2H;0;0
G-1396;1990;M-1990-29;T-05;Austria;AUT;P-02693;14;63;0;2H;0;0
G-1397;1990;M-1990-29;T-79;United States;USA;P-04019;16;83;0;2H;0;0
G-1398;1990;M-1990-30;T-39;Italy;ITA;P-04373;19;9;0;1H;0;0
G-1399;1990;M-1990-30;T-39;Italy;ITA;P-09078;15;78;0;2H;0;0
G-1400;1990;M-1990-31;T-09;Brazil;BRA;P-06344;15;81;0;2H;0;0
G-1401;1990;M-1990-32;T-71;Sweden;SWE;P-00626;18;32;0;1H;0;0
G-1402;1990;M-1990-32;T-16;Costa Rica;CRI;P-05083;3;75;0;2H;0;0
G-1403;1990;M-1990-32;T-16;Costa Rica;CRI;P-03497;7;87;0;2H;0;0
G-1404;1990;M-1990-33;T-06;Belgium;BEL;P-06386;22;29;0;1H;0;0
G-1405;1990;M-1990-33;T-70;Spain;ESP;P-09467;21;26;0;1H;0;1
G-1406;1990;M-1990-33;T-70;Spain;ESP;P-03446;14;38;0;1H;0;0
G-1407;1990;M-1990-34;T-80;Uruguay;URY;P-04782;19;90;1;2H, AM;0;0
G-1408;1990;M-1990-35;T-27;England;ENG;P-04703;14;58;0;2H;0;0
G-1409;1990;M-1990-36;T-57;Republic of Ireland;IRL;P-03909;17;71;0;2H;0;0
G-1410;1990;M-1990-36;T-46;Netherlands;NLD;P-01963;10;11;0;1H;0;0
G-1411;1990;M-1990-37;T-11;Cameroon;CMR;P-00994;9;106;0;ET, 2H;0;0
G-1412;1990;M-1990-37;T-11;Cameroon;CMR;P-00994;9;108;0;ET, 2H;0;0
G-1413;1990;M-1990-37;T-15;Colombia;COL;P-09990;11;115;0;ET, 2H;0;0
G-1414;1990;M-1990-38;T-20;Czechoslovakia;CSK;P-03413;10;12;0;1H;0;0
G-1415;1990;M-1990-38;T-20;Czechoslovakia;CSK;P-03413;10;63;0;2H;0;0
G-1416;1990;M-1990-38;T-20;Czechoslovakia;CSK;P-03413;10;82;0;2H;0;0
G-1417;1990;M-1990-38;T-20;Czechoslovakia;CSK;P-04880;9;76;0;2H;0;0
G-1418;1990;M-1990-38;T-16;Costa Rica;CRI;P-09278;4;55;0;2H;0;0
G-1419;1990;M-1990-39;T-03;Argentina;ARG;P-00913;8;81;0;2H;0;0
G-1420;1990;M-1990-40;T-82;West Germany;DEU;P-00876;18;51;0;2H;0;0
G-1421;1990;M-1990-40;T-82;West Germany;DEU;P-07217;3;85;0;2H;0;0
G-1422;1990;M-1990-40;T-46;Netherlands;NLD;P-06355;4;89;0;2H;0;1
G-1423;1990;M-1990-42;T-39;Italy;ITA;P-04373;19;65;0;2H;0;0
G-1424;1990;M-1990-42;T-39;Italy;ITA;P-03691;20;83;0;2H;0;0
G-1425;1990;M-1990-43;T-70;Spain;ESP;P-08552;19;84;0;2H;0;0
G-1426;1990;M-1990-43;T-83;Yugoslavia;YUG;P-07957;10;78;0;2H;0;0
G-1427;1990;M-1990-43;T-83;Yugoslavia;YUG;P-07957;10;93;0;ET, 1H;0;0
G-1428;1990;M-1990-44;T-27;England;ENG;P-04953;17;119;0;ET, 2H;0;0
G-1429;1990;M-1990-46;T-39;Italy;ITA;P-04373;19;38;0;1H;0;0
G-1430;1990;M-1990-47;T-82;West Germany;DEU;P-01993;10;25;0;1H;0;1
G-1431;1990;M-1990-48;T-11;Cameroon;CMR;P-04297;6;61;0;2H;0;1
G-1432;1990;M-1990-48;T-11;Cameroon;CMR;P-08130;11;65;0;2H;0;0
G-1433;1990;M-1990-48;T-27;England;ENG;P-04953;17;25;0;1H;0;0
G-1434;1990;M-1990-48;T-27;England;ENG;P-02777;10;83;0;2H;0;1
G-1435;1990;M-1990-48;T-27;England;ENG;P-02777;10;105;0;ET, 1H;0;1
G-1436;1990;M-1990-49;T-03;Argentina;ARG;P-00913;8;67;0;2H;0;0
G-1437;1990;M-1990-49;T-39;Italy;ITA;P-04373;19;17;0;1H;0;0
G-1438;1990;M-1990-50;T-82;West Germany;DEU;P-07217;3;60;0;2H;0;0
G-1439;1990;M-1990-50;T-27;England;ENG;P-02777;10;80;0;2H;0;0
G-1440;1990;M-1990-51;T-39;Italy;ITA;P-09078;15;71;0;2H;0;0
G-1441;1990;M-1990-51;T-39;Italy;ITA;P-04373;19;86;0;2H;0;1
G-1442;1990;M-1990-51;T-27;England;ENG;P-04953;17;81;0;2H;0;0
G-1443;1990;M-1990-52;T-82;West Germany;DEU;P-07217;3;85;0;2H;0;1
G-1444;1994;M-1994-01;T-29;Germany;DEU;P-00876;18;61;0;2H;0;0
G-1445;1994;M-1994-02;T-70;Spain;ESP;P-08552;19;51;0;2H;0;0
G-1446;1994;M-1994-02;T-70;Spain;ESP;P-02351;7;55;0;2H;0;0
G-1447;1994;M-1994-02;T-68;South Korea;KOR;P-04298;20;85;0;2H;0;0
G-1448;1994;M-1994-02;T-68;South Korea;KOR;P-03315;11;90;0;2H;0;0
G-1449;1994;M-1994-03;T-79;United States;USA;P-08398;11;44;0;1H;0;0
G-1450;1994;M-1994-03;T-72;Switzerland;CHE;P-07528;6;39;0;1H;0;0
G-1451;1994;M-1994-04;T-57;Republic of Ireland;IRL;P-08181;8;11;0;1H;0;0
G-1452;1994;M-1994-05;T-15;Colombia;COL;P-04004;11;43;0;1H;0;0
G-1453;1994;M-1994-05;T-58;Romania;ROU;P-08747;9;15;0;1H;0;0
G-1454;1994;M-1994-05;T-58;Romania;ROU;P-08747;9;89;0;2H;0;0
G-1455;1994;M-1994-05;T-58;Romania;ROU;P-09707;10;34;0;1H;0;0
G-1456;1994;M-1994-06;T-06;Belgium;BEL;P-08937;9;11;0;1H;0;0
G-1457;1994;M-1994-07;T-51;Norway;NOR;P-09932;10;84;0;2H;0;0
G-1458;1994;M-1994-08;T-11;Cameroon;CMR;P-04400;19;31;0;1H;0;0
G-1459;1994;M-1994-08;T-11;Cameroon;CMR;P-06096;7;47;0;2H;0;0
G-1460;1994;M-1994-08;T-71;Sweden;SWE;P-01787;5;8;0;1H;0;0
G-1461;1994;M-1994-08;T-71;Sweden;SWE;P-08681;10;75;0;2H;0;0
G-1462;1994;M-1994-09;T-09;Brazil;BRA;P-07489;11;26;0;1H;0;0
G-1463;1994;M-1994-09;T-09;Brazil;BRA;P-05168;10;52;0;2H;0;1
G-1464;1994;M-1994-10;T-46;Netherlands;NLD;P-01867;8;50;0;2H;0;0
G-1465;1994;M-1994-10;T-46;Netherlands;NLD;P-02882;17;86;0;2H;0;0
G-1466;1994;M-1994-10;T-60;Saudi Arabia;SAU;P-00361;6;18;0;1H;0;0
G-1467;1994;M-1994-11;T-03;Argentina;ARG;P-05392;9;2;0;1H;0;0
G-1468;1994;M-1994-11;T-03;Argentina;ARG;P-05392;9;44;0;1H;0;0
G-1469;1994;M-1994-11;T-03;Argentina;ARG;P-05392;9;90;0;2H;0;1
G-1470;1994;M-1994-11;T-03;Argentina;ARG;P-06516;10;60;0;2H;0;0
G-1471;1994;M-1994-12;T-29;Germany;DEU;P-00876;18;48;0;2H;0;0
G-1472;1994;M-1994-12;T-70;Spain;ESP;P-02351;7;14;0;1H;0;0
G-1473;1994;M-1994-13;T-48;Nigeria;NGA;P-05689;9;21;0;1H;0;0
G-1474;1994;M-1994-13;T-48;Nigeria;NGA;P-09026;14;43;0;1H;0;0
G-1475;1994;M-1994-13;T-48;Nigeria;NGA;P-06735;11;55;0;2H;0;0
G-1476;1994;M-1994-14;T-58;Romania;ROU;P-09707;10;35;0;1H;0;0
G-1477;1994;M-1994-14;T-72;Switzerland;CHE;P-03453;7;16;0;1H;0;0
G-1478;1994;M-1994-14;T-72;Switzerland;CHE;P-02168;11;52;0;2H;0;0
G-1479;1994;M-1994-14;T-72;Switzerland;CHE;P-04434;9;65;0;2H;0;0
G-1480;1994;M-1994-14;T-72;Switzerland;CHE;P-04434;9;72;0;2H;0;0
G-1481;1994;M-1994-15;T-79;United States;USA;P-04862;8;52;0;2H;0;0
G-1482;1994;M-1994-15;T-15;Colombia;COL;P-04004;11;90;0;2H;0;0
G-1483;1994;M-1994-15;T-79;United States;USA;P-07844;2;35;0;1H;1;0
G-1484;1994;M-1994-16;T-39;Italy;ITA;P-00737;13;69;0;2H;0;0
G-1485;1994;M-1994-18;T-44;Mexico;MEX;P-05169;10;42;0;1H;0;0
G-1486;1994;M-1994-18;T-44;Mexico;MEX;P-05169;10;65;0;2H;0;0
G-1487;1994;M-1994-18;T-57;Republic of Ireland;IRL;P-01301;9;84;0;2H;0;0
G-1488;1994;M-1994-19;T-09;Brazil;BRA;P-07489;11;39;0;1H;0;0
G-1489;1994;M-1994-19;T-09;Brazil;BRA;P-03057;15;66;0;2H;0;0
G-1490;1994;M-1994-19;T-09;Brazil;BRA;P-05954;7;73;0;2H;0;0
G-1491;1994;M-1994-20;T-71;Sweden;SWE;P-08571;11;39;0;1H;0;1
G-1492;1994;M-1994-20;T-71;Sweden;SWE;P-08681;10;60;0;2H;0;0
G-1493;1994;M-1994-20;T-71;Sweden;SWE;P-08681;10;82;0;2H;0;0
G-1494;1994;M-1994-20;T-59;Russia;RUS;P-07023;9;4;0;1H;0;1
G-1495;1994;M-1994-21;T-06;Belgium;BEL;P-01953;4;65;0;2H;0;0
G-1496;1994;M-1994-22;T-60;Saudi Arabia;SAU;P-06162;12;7;0;1H;0;1
G-1497;1994;M-1994-22;T-60;Saudi Arabia;SAU;P-00361;6;45;0;1H;0;0
G-1498;1994;M-1994-22;T-45;Morocco;MAR;P-00950;9;26;0;1H;0;0
G-1499;1994;M-1994-23;T-03;Argentina;ARG;P-00913;7;21;0;1H;0;0
G-1500;1994;M-1994-23;T-03;Argentina;ARG;P-00913;7;28;0;1H;0;0
G-1501;1994;M-1994-23;T-48;Nigeria;NGA;P-04543;12;8;0;1H;0;0
G-1502;1994;M-1994-24;T-10;Bulgaria;BGR;P-06855;8;5;0;1H;0;1
G-1503;1994;M-1994-24;T-10;Bulgaria;BGR;P-06855;8;55;0;2H;0;1
G-1504;1994;M-1994-24;T-10;Bulgaria;BGR;P-02865;9;65;0;2H;0;0
G-1505;1994;M-1994-24;T-10;Bulgaria;BGR;P-02203;11;90;0;2H;0;0
G-1506;1994;M-1994-25;T-15;Colombia;COL;P-02397;5;44;0;1H;0;0
G-1507;1994;M-1994-25;T-15;Colombia;COL;P-06845;8;90;0;2H;0;0
G-1508;1994;M-1994-26;T-58;Romania;ROU;P-07321;2;18;0;1H;0;0
G-1509;1994;M-1994-27;T-07;Bolivia;BOL;P-05370;21;67;0;2H;0;0
G-1510;1994;M-1994-27;T-70;Spain;ESP;P-01265;9;19;0;1H;0;1
